index,record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
23,B24B-UNDEAD-023,24B,Antonica,Lower Guk,Light Burlap Sack,Container,,No,Yes,,Yes,,,3.0,LARGE,ALL,ALL,,,,,,a ghoul supplier,36,Warrior,Undead Froglok,Wan Ghoul Knight,,,,Assassin and Supplier storeroom,9:27 page-reported; conflicts with Assassin in same room,,,,,,,8 slots; holds large items; 65% weight reduction.,Classic / historical,,Current EQL Wiki-listed,,,,,,,,Notable exact-source undead-side equipment or container relationship.,Zone subdivision-specific,Core,High,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,ALL,ALL,36,36,Current EQL Wiki-listed; direct-build confirmation incomplete,Add,Wiki,Wiki,Wiki,No identified change,No identified change,No identified change,No identified change,Encounter-specific page value / unresolved framework,Classic-retained,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,B,Current EQL item/NPC evidence with classic Lower Guk comparison.,Shared-room timer discrepancy,Yes,Classic,,Current EQL Wiki,Current fields from EQL Wiki; classic fields from Project 1999/classic baseline; undead-side placement audited separately from live side.,EQL-LOOT-1.0,loot,Active,,B24B-UNDEAD-023,,,Yes,Yes,,,Undead Frogloks of Guk -30,Frogloks of Guk +10,,,,Hostile,,,Undead Froglok,,a ghoul supplier,,,Undead Frogloks of Guk,Hostile,Lower Guk — Undead Side,,Open-world indoor dungeon,Assassin/Supplier branch,,,Assassin and Supplier storeroom,,,,,,a ghoul supplier,Named / notable undead-side source,,,,,,,,,,,Classic timer: Approximately 28 minutes.,Wan Ghoul Knight,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
24,B24B-UNDEAD-META-001,24B,Antonica,Lower Guk,Lower Guk undead-side current status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B24B-UNDEAD-META-001,,,No,No,Available current EQL content; substantially classic-retained and not established as a comprehensive revamp.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Lower Guk undead-side current status,,,,,,,,,,,,Available current EQL content; substantially classic-retained and not established as a comprehensive revamp.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,zone-status,,B24B-LGUK-UNDEAD,
25,B24B-UNDEAD-META-002,24B,Antonica,Lower Guk,Batch 24A and 24B logical split,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B24B-UNDEAD-META-002,,,No,No,One physical Lower Guk zone is separated into live-side and undead-side CSVs and content groups.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Batch 24A and 24B logical split,,,,,,,,,,,,One physical Lower Guk zone is separated into live-side and undead-side CSVs and content groups.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,batch-boundary,,B24B-LGUK-UNDEAD,
26,B24B-UNDEAD-META-003,24B,Antonica,Lower Guk,Lower Guk undead-side region structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B24B-UNDEAD-META-003,,,No,No,"Waterfall, bedroom, Hand/Magi, Frenzied, Lord, Ritualist/Sentinel, Assassin/Supplier, Dead Tower, and Executioner branches.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Lower Guk undead-side region structure,,,,,,,,,,,,"Waterfall, bedroom, Hand/Magi, Frenzied, Lord, Ritualist/Sentinel, Assassin/Supplier, Dead Tower, and Executioner branches.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,zone-layout,,B24B-LGUK-UNDEAD,
27,B24B-UNDEAD-META-004,24B,Antonica,Lower Guk,Undead froglok taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B24B-UNDEAD-META-004,,,No,No,"Wan, Zol, Dar, Bok, Jin, Kor, and Guk ranks coexist with named ghoul roles; rank and combat class remain separate.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Undead froglok taxonomy,,,,,,,,,,,,"Wan, Zol, Dar, Bok, Jin, Kor, and Guk ranks coexist with named ghoul roles; rank and combat class remain separate.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,taxonomy,,B24B-LGUK-UNDEAD,
28,B24B-UNDEAD-META-005,24B,Antonica,Lower Guk,Undead Frogloks of Guk faction framework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B24B-UNDEAD-META-005,,,No,No,Most undead named frogs use Undead Frogloks of Guk -30 and Frogloks of Guk +10; non-ghoul faction remains source-specific.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Undead Frogloks of Guk faction framework,,,,,,,,,,,,Most undead named frogs use Undead Frogloks of Guk -30 and Frogloks of Guk +10; non-ghoul faction remains source-specific.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,faction,,B24B-LGUK-UNDEAD,
29,B24B-UNDEAD-META-006,24B,Antonica,Lower Guk,Lower Guk undead-side timer conflict,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B24B-UNDEAD-META-006,,,No,No,"Current pages report 9:00, 9:27, and 28:00 on different named encounters; no universal timer is asserted.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Lower Guk undead-side timer conflict,,,,,,,,,,,,"Current pages report 9:00, 9:27, and 28:00 on different named encounters; no universal timer is asserted.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,timer-conflict,,B24B-LGUK-UNDEAD,
30,B24B-UNDEAD-META-007,24B,Antonica,Lower Guk,Upper Guk transition framework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B24B-UNDEAD-META-007,,,No,No,"Multiple waterfall, bedroom, and secondary transitions connect dead side to Upper Guk.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Upper Guk transition framework,,,,,,,,,,,,"Multiple waterfall, bedroom, and secondary transitions connect dead side to Upper Guk.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,access,,B24B-LGUK-UNDEAD,
31,B24B-UNDEAD-META-008,24B,Antonica,Lower Guk,Live/dead contamination boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B24B-UNDEAD-META-008,,,No,No,Broad Lower Guk categories and internal bridges can mix live-side and undead-side sources.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Live/dead contamination boundary,,,,,,,,,,,,Broad Lower Guk categories and internal bridges can mix live-side and undead-side sources.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,contamination,,B24B-LGUK-UNDEAD,
32,B24B-UNDEAD-META-009,24B,Antonica,Lower Guk,Undead-side operational hazards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,zone_metadata,Metadata,,B24B-UNDEAD-META-009,,,No,No,"Safe Hall uncertainty, IVU detection, casters, pets, harm touch, trains, and pathing remain major hazards.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Undead-side operational hazards,,,,,,,,,,,,"Safe Hall uncertainty, IVU detection, casters, pets, harm touch, trains, and pathing remain major hazards.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,hazards,,B24B-LGUK-UNDEAD,
33,B24B-UNDEAD-ENC-001,24B,Antonica,Lower Guk,Upper Guk waterfall zone line,,,,,,,,,,,,,,,,,,,,,,,,32-40,,,,,,Zone-line trains,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24B-UNDEAD-ENC-001,,,No,No,Primary dead-side transition from Upper Guk.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Waterfall branch,,,Waterfall transition,,,,,,Upper Guk waterfall zone line,Access Network,,,,,,,,,,,Primary dead-side transition from Upper Guk.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
34,B24B-UNDEAD-ENC-002,24B,Antonica,Lower Guk,Waterfall room and ground-spawn area,,,,,,,,,,,,,,,,,,,,,,,,32-40,,,,,,Ground-spawn identity,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24B-UNDEAD-ENC-002,,,No,No,Historic Scepter ground-spawn area; current implementation unresolved.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Waterfall branch,,,Waterfall room,,,,,,Waterfall room and ground-spawn area,Camp / Ground Spawn,,,,,,,,,,,Historic Scepter ground-spawn area; current implementation unresolved.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
35,B24B-UNDEAD-ENC-003,24B,Antonica,Lower Guk,Bedroom hub,,,,,,,,,,,,,,,,,,,,,,,,35-43,,,,,,High traffic,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24B-UNDEAD-ENC-003,,,No,No,Major pull and navigation hub connecting multiple dead-side routes.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Bedroom branch,,,Bedroom,,,,,,Bedroom hub,Camp Hub,,,,,,,,,,,Major pull and navigation hub connecting multiple dead-side routes.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
36,B24B-UNDEAD-ENC-004,24B,Antonica,Lower Guk,Slave room,,,,,,,,,,,,,,,,,,,,,,,,35-43,,,,,,Social aggro,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24B-UNDEAD-ENC-004,,,No,No,Historic room population and route node.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Bedroom branch,,,Slave room,,,,,,Slave room,Camp Population,,,,,,,,,,,Historic room population and route node.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
37,B24B-UNDEAD-ENC-005,24B,Antonica,Lower Guk,Spider room,,,,,,,,,,,,,,,,,,,,,,,,35-43,,,,,,Faction exception,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24B-UNDEAD-ENC-005,,,No,No,Non-froglok population requiring separate faction treatment.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Bedroom branch,,,Spider room,,,,,,Spider room,Camp Population,,,,,,,,,,,Non-froglok population requiring separate faction treatment.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
38,B24B-UNDEAD-ENC-006,24B,Antonica,Lower Guk,Greater Ice Bones room and Safe Hall,,,,,,,,,,,,,,,,,,,,,,,,37-44,,,,,,Current safety unresolved,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24B-UNDEAD-ENC-006,,,No,No,Greater Ice Bone Skeleton room and historically safer passage.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,GIB branch,,,GIB / Safe Hall,,,,,,Greater Ice Bones room and Safe Hall,Camp / Access,,,,,,,,,,,Greater Ice Bone Skeleton room and historically safer passage.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
39,B24B-UNDEAD-ENC-007,24B,Antonica,Lower Guk,Live-side internal transition,,,,,,,,,,,,,,,,,,,,,,,,35-45,,,,,,Cross-side traffic,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic undead-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24B-UNDEAD-ENC-007,,,No,No,Internal route capable of cross-side contamination and trains.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Transition network,,,Live/dead route,,,,,,Live-side internal transition,Access Network,,,,,,,,,,,Internal route capable of cross-side contamination and trains.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk undead-side content group; live side excluded,,,,Confirmed,Unconfirmed,,,,,,B24B-LGUK-UNDEAD,
