record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
B18-RYE-029,18,Antonica,Clan Runnyeye,Polished Bone Hoop,Equipment,Ear,Yes,No,,,,,,,,,,,,,Focus: Mana Preservation I,Evil Eye Prisoner,,,,,,,,,,,,,,,,,Current EQL-confirmed,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/Runnyeye,Classic EverQuest / Project 1999 comparison,,Yes,1,,Mana 10,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Current EQL-confirmed,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-RYE-029,,,Yes,Yes,,,,,,,,,,,,,Evil Eye Prisoner,,,,,,,Multi-Level Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No sufficiently matched classic counterpart used.,,,B18-RYE,
B18-RYE-030,18,Antonica,Clan Runnyeye,Evil Eye Lens,Equipment,Primary; Secondary,Yes,No,,,,,,,All,All,,,,,,Evil Eye Prisoner,,,,,,,,,,,,,,,,,Classic pre-revamp,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/Runnyeye,Classic EverQuest / Project 1999 comparison,,Yes,1,20 charges; instant Glimpse,20 charges; instant Glimpse,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic pre-revamp,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-RYE-030,,,Yes,Yes,,,,,,,,,,,,,Evil Eye Prisoner,,,,,,,Multi-Level Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-RYE,
B18-RYE-031,18,Antonica,Clan Runnyeye,Evil Eye Lens,Equipment,Primary; Secondary,Yes,No,,,,,,,All,All,,,,,,Borxx,,,,,,,,,,,,,,,,,Classic pre-revamp,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/Runnyeye,Classic EverQuest / Project 1999 comparison,,Yes,1,20 charges; instant Glimpse,20 charges; instant Glimpse,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic pre-revamp,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-RYE-031,,,Yes,Yes,,,,,,,,,,,,,Borxx,,,,,,,Multi-Level Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-RYE,
B18-RYE-032,18,Antonica,Clan Runnyeye,Sporali Defender's Blade,Equipment,Primary,Yes,No,,Yes,,,,,,,,17,37,1H Slashing,,Sporali Defender; Sporali Moldmaster,,,,,,,,,,,,,,,,,May 2001 Runnyeye revamp,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/Runnyeye,Classic EverQuest / Project 1999 comparison,,Yes,1,,No additional stats documented,PAL SHD,All except BAR ELF,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,May 2001 Runnyeye revamp,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-RYE-032,,,Yes,Yes,,,,,,,,,,,,,Sporali Defender; Sporali Moldmaster,,,,,,,Multi-Level Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No sufficiently matched classic counterpart used.,,,B18-RYE,
B18-RYE-033,18,Antonica,Clan Runnyeye,Sporali Gloves,Equipment,Hands,Yes,No,,Yes,,,,,,,,,,,,Sporali Moldmaster,,,,,,,,,,,,,,,,,May 2001 Runnyeye revamp,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/Runnyeye,Classic EverQuest / Project 1999 comparison,,Yes,1,,AC 2; DR -2; PR -2; Haste 9%,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,May 2001 Runnyeye revamp,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-RYE-033,,,Yes,Yes,,,,,,,,,,,,,Sporali Moldmaster,,,,,,,Multi-Level Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No sufficiently matched classic counterpart used.,,,B18-RYE,
B18-RYE-034,18,Antonica,Clan Runnyeye,Icon of the Constant,Quest / Utility,,No,Yes,,,,,,,,,,,,,,Sludge Dankmire,,,,,,,,,,,,,,,,,Current EQL-confirmed,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/Runnyeye,Classic EverQuest / Project 1999 comparison,,Yes,1,,Utility or quest function not fully resolved,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Current EQL-confirmed,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-RYE-034,,,No,Yes,,,,,,,,,,,,,Sludge Dankmire,,,,,,,Multi-Level Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No sufficiently matched classic counterpart used.,,,B18-RYE,
B18-RYE-035,18,Antonica,Clan Runnyeye,Evil Eye Eyestalk,Quest / Utility,,No,Yes,,,,,,,All,All,,,,,,Evil Eye Prisoner,,,,,,,,,,,,,,,,,Classic pre-revamp,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/Runnyeye,Classic EverQuest / Project 1999 comparison,,Yes,1,Inventory-only quest/research component,Inventory-only quest/research component,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic pre-revamp,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-RYE-035,,,No,Yes,,,,,,,,,,,,,Evil Eye Prisoner,,,,,,,Multi-Level Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-RYE,
B18-RYE-036,18,Antonica,Clan Runnyeye,Bunch of Optic Nerves,Quest / Utility,,No,Yes,,,,,,,All,All,,,,,,Evil Eye Prisoner,,,,,,,,,,,,,,,,,Classic pre-revamp,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/Runnyeye,Classic EverQuest / Project 1999 comparison,,Yes,1,Inventory-only quest/research component,Inventory-only quest/research component,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic pre-revamp,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-RYE-036,,,No,Yes,,,,,,,,,,,,,Evil Eye Prisoner,,,,,,,Multi-Level Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-RYE,
B18-RES-021,18,Antonica,Clan Runnyeye,Cat Skull Cap source conflict,,Head,Yes,,,,,,,,,,,,,,Focus: Enhancement Haste I,Gelatinous Cube; Pickclaw Mindripper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supplemental,Research only,https://eqlwiki.com/Runnyeye,Classic EverQuest / Project 1999 comparison,,Yes,1,,AC 4; MR 2,All,All,,,Audited,Quarantine,,,,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,D,"Incomplete, mixed-era, or conflicting documentation.",Current EQL zone sections disagree on source.,,,,Current EQL Wiki with classic comparison,,EQL-LOOT-1.0,research,Quarantined,,B18-RES-021,,,No,Yes,Quarantined to prevent incomplete equipment fields from entering the active catalog.,,,,,,,,,,,,Gelatinous Cube; Pickclaw Mindripper,,,,,,,Multi-Level Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Unknown,,,,,Confirmed,Unconfirmed,,Review,,,,B18-RYE,
B18-HK-001,18,Antonica,High Keep,Ringmail Boots,Equipment,Feet,Yes,No,,,,,,,WAR CLR PAL RNG SHD BRD ROG SHM,All,,,,,,A Crazed Goblin,,,,,,,,,,,,,,,,,Classic,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/High_Keep,Classic EverQuest / Project 1999 comparison,,Yes,1,AC 5,AC 5,WAR CLR PAL RNG SHD BRD ROG SHM,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-HK-001,,,Yes,Yes,,,,,,,,,,,,,A Crazed Goblin,,,,,,,Town / Dungeon / Prison Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-HK,
B18-HK-002,18,Antonica,High Keep,Amstaf's Scroll,Quest / Utility,,No,Yes,,,,,,,All,All,,,,,,A Crazed Goblin,,,,,,,,,,,,,,,,,Classic,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/High_Keep,Classic EverQuest / Project 1999 comparison,,Yes,1,Quest scroll,Quest scroll,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-HK-002,,,No,Yes,,,,,,,,,,,,,A Crazed Goblin,,,,,,,Town / Dungeon / Prison Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-HK,
B18-HK-003,18,Antonica,High Keep,Left Goblin Ear,Quest / Utility,,No,Yes,,,,,,,All,All,,,,,,High Keep Pickclaw population,,,,,,,,,,,,,,,,,Classic,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/High_Keep,Classic EverQuest / Project 1999 comparison,,Yes,1,Faction and quest component,Faction and quest component,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-HK-003,,,No,Yes,,,,,,,,,,,,,High Keep Pickclaw population,,,,,,,Town / Dungeon / Prison Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,Left Goblin Ears,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-HK,
B18-HK-004,18,Antonica,High Keep,Leather Whip,Equipment,Primary; Secondary,Yes,No,,,,,,,WAR PAL RNG SHD BRD ROG,All,,5,30,1H Slashing,,Tyrana Slil,,,,,,,,,,,,,,,,,Classic,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/High_Keep,Classic EverQuest / Project 1999 comparison,,Yes,1,No additional stats documented,No additional stats documented,WAR PAL RNG SHD BRD ROG,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-HK-004,,,Yes,Yes,,,,,,,,,,,,,Tyrana Slil,,,,,,,Town / Dungeon / Prison Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-HK,
B18-HK-005,18,Antonica,High Keep,Clawed Knuckle-Ring,Equipment,Finger,Yes,No,,,,,,,All,All,,,,,Focus: Extended Enhancement II,Tyrana Slil,,,,,,,,,,,,,,,,,Current EQL-confirmed,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/High_Keep,Classic EverQuest / Project 1999 comparison,,Yes,1,HP 20,HP 20,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Current EQL-confirmed,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-HK-005,,,Yes,Yes,,,,,,,,,,,,,Tyrana Slil,,,,,,,Town / Dungeon / Prison Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-HK,
B18-HK-006,18,Antonica,High Keep,Fish Food Vial,Quest / Utility,,No,Yes,,,,,,,All,All,,,,,,Tyrana Slil,,,,,,,,,,,,,,,,,Classic,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/High_Keep,Classic EverQuest / Project 1999 comparison,,Yes,1,Utility / quest item,Utility / quest item,All,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-HK-006,,,No,Yes,,,,,,,,,,,,,Tyrana Slil,,,,,,,Town / Dungeon / Prison Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-HK,
B18-HK-007,18,Antonica,High Keep,Bronze Mask,Equipment,Face,Yes,No,,,,,,,WAR CLR PAL SHD BRD,All,,,,,,Captain Boshinko,,,,,,,,,,,,,,,,Shared or low-probability economic table.,Classic,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/High_Keep,Classic EverQuest / Project 1999 comparison,,Yes,1,Generic Bronze armor,Generic Bronze armor,WAR CLR PAL SHD BRD,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-HK-007,,,No,Yes,,,,,,,,,,,,,Captain Boshinko,,,,,,,Town / Dungeon / Prison Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-HK,
B18-HK-008,18,Antonica,High Keep,Bronze Collar,Equipment,Neck,Yes,No,,,,,,,WAR CLR PAL SHD BRD,All,,,,,,Captain Boshinko,,,,,,,,,,,,,,,,Shared or low-probability economic table.,Classic,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/High_Keep,Classic EverQuest / Project 1999 comparison,,Yes,1,Generic Bronze armor,Generic Bronze armor,WAR CLR PAL SHD BRD,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-HK-008,,,No,Yes,,,,,,,,,,,,,Captain Boshinko,,,,,,,Town / Dungeon / Prison Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-HK,
B18-HK-009,18,Antonica,High Keep,Bronze Pauldron,Equipment,Shoulders,Yes,No,,,,,,,WAR CLR PAL SHD BRD,All,,,,,,Captain Boshinko,,,,,,,,,,,,,,,,Shared or low-probability economic table.,Classic,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/High_Keep,Classic EverQuest / Project 1999 comparison,,Yes,1,Generic Bronze armor,Generic Bronze armor,WAR CLR PAL SHD BRD,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-HK-009,,,No,Yes,,,,,,,,,,,,,Captain Boshinko,,,,,,,Town / Dungeon / Prison Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-HK,
B18-HK-010,18,Antonica,High Keep,Bronze Vambraces,Equipment,Arms,Yes,No,,,,,,,WAR CLR PAL SHD BRD,All,,,,,,Captain Boshinko,,,,,,,,,,,,,,,,Shared or low-probability economic table.,Classic,,,,,,,,,,"Notable equipment, quest, utility, or economic item.",Exact documented source or documented source group,Core,,https://eqlwiki.com/High_Keep,Classic EverQuest / Project 1999 comparison,,Yes,1,Generic Bronze armor,Generic Bronze armor,WAR CLR PAL SHD BRD,All,,,Audited,Add,,Yes,Yes,,,,,,,,,2026-07-28,,,,Yes,,Reviewed,No direct-build observation,C,Exact current item/source relationship with completeness audit.,None identified,,Classic,,Current EQL Wiki with classic comparison,Current EQL fields populated from exact item/NPC or zone documentation; classic fields populated only for matched classic-retained items.,EQL-LOOT-1.0,loot,Active,,B18-HK-010,,,No,Yes,,,,,,,,,,,,,Captain Boshinko,,,,,,,Town / Dungeon / Prison Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic fields compared.,,,B18-HK,
