record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
B17-CRU-021,17,,Crushbone,Ornament of the Oracle,,Ear,,,,,,,,,,,,,,,,Orc Oracle — EQL High-Level Population,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,HP 5; Mana 10; WIS 1; INT 1; CHA 2,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-021,,,Yes,Yes,,,,,,,,,,,Orc,Crushbone Oracle — EQL High-Level Population,Orc Oracle — EQL High-Level Population,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-022,17,,Crushbone,Crushbone Fetish,,Secondary,,,,,,,,,,,,,,,,Orc Oracle — EQL High-Level Population,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,AC 8; Mana 10; WIS 3; INT 3; MR 2,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-022,,,Yes,Yes,,,,,,,,,,,Orc,Crushbone Oracle — EQL High-Level Population,Orc Oracle — EQL High-Level Population,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-023,17,,Crushbone,Armband of Serrated Teeth,,Arms,,,,,,,,,,,,,,,,Chokehold,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,STR 1; STA 2; DEX 1; DR 2,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-023,,,Yes,Yes,,,,,,,,,,,Orc,,Chokehold,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-024,17,,Crushbone,Carved Walking Stick,,Primary; Secondary,,,,,,,,,,,,6,25,,,Chokehold,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,Mana 5; STR 1; WIS 1; FR 1; CR 1; MR 1,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-024,,,Yes,Yes,,,,,,,,,,,Orc,,Chokehold,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-025,17,,Crushbone,Wood Elf Scout Bauble,,Neck,,,,,,,,,,,,,,,,Marrowbane,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,AC 1; HP 5; Endurance 5; AGI 2,All,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-025,,,Yes,Yes,,,,,,,,,,,Orc,,Marrowbane,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-026,17,,Crushbone,Grimy Black Silk Robe,,Chest,,,,,,,,,,,,,,,,Marrowbane,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,AC 6; Mana 10; AGI 2; INT 5,NEC WIZ MAG ENC,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-026,,,Yes,Yes,,,,,,,,,,,Orc,,Marrowbane,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-027,17,,Crushbone,Headsplitter,,Primary,,,,,,,,,,,,11,43,,,Bonefire,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,STR 4; Endurance 15,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-027,,,Yes,Yes,,,,,,,,,,,Orc,,Bonefire,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,50% conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-028,17,,Crushbone,Corroded Hand Guards,,Hands,,,,,,,,,,,,,,,,Bonefire,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,AC 10; STR 1; FR 3; CR 3; PR 3,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-028,,,Yes,Yes,,,,,,,,,,,Orc,,Bonefire,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,50% conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-029,17,,Crushbone,Dwarven Axe,,Primary; Secondary,,,,,,,,,,,,,,,,Lord Darish,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-029,,,Yes,Yes,,,,,,,,,,,Orc,,Lord Darish,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-030,17,,Crushbone,Dwarven Two-Handed Axe,,Primary,,,,,,,,,,,,,,,,Lord Darish,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-030,,,Yes,Yes,,,,,,,,,,,Orc,,Lord Darish,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-031,17,,Crushbone,Torn Elvish Tapestry,,Back,,,,,,,,,,,,,,,,Lord Darish,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,AC 6; CHA 4; MR 5,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-031,,,Yes,Yes,,,,,,,,,,,Orc,,Lord Darish,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-032,17,,Crushbone,Bandolier of Teeth,,Shoulders,,,,,,,,,,,,,,,,Lord Darish,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,HP 10; STR 1; PR 1,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-032,,,Yes,Yes,,,,,,,,,,,Orc,,Lord Darish,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-033,17,,Crushbone,Disgusting Padded Shirt,,Chest,,,,,,,,,,,,,,,,The Prophet,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,AC 12; HP 9; WIS 2; PR 2; DR 2; CR 2,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-033,,,Yes,Yes,,,,,,,,,,,Orc,,The Prophet,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-034,17,,Crushbone,Rotting Faydark Mask,,Face,,,,,,,,,,,,,,,,The Prophet,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,AC 5; HP 5; Mana 5; Endurance 5; STA 2,All,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-034,,,Yes,Yes,,,,,,,,,,,Orc,,The Prophet,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-035,17,,Crushbone,Tergon's Spellbook,,,,,,,,Yes,,,,,,,,,,The Prophet,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-035,,,No,Yes,,,,,,,,,,,Orc,,The Prophet,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,Tergon's Spellbook Quest,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-036,17,,Crushbone,Blue Orc Head,,,,,,,,Yes,,,,,,,,,,The Prophet,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-036,,,No,Yes,,,,,,,,,,,Orc,,The Prophet,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-037,17,,Crushbone,Dwarven Ringmail Tunic,,Chest,,,,,,,,,,,,,,,,Emperor Crush,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,AC 12; FR 8; CR 8; MR 8,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-037,,,Yes,Yes,,,,,,,,,,,Orc,,Emperor Crush,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-038,17,,Crushbone,Crown of Crush,,Head,,,,,,,,,,,,,,,,Emperor Crush,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,AC 10; Endurance 10; STR 5; CR 5,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-038,,,Yes,Yes,,,,,,,,,,,Orc,,Emperor Crush,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-039,17,,Crushbone,Dragoon Dirk,,Primary; Secondary,,,,,,,,,,,,6,23,,,Ambassador DVinn,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,DEX 2; MR 3,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-039,,,Yes,Yes,,,,,,,,,,,Orc,,Ambassador DVinn,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,Uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-040,17,,Crushbone,Wood Elf Scout Shoes,,Feet,,,,,,,,,,,,,,,,Ambassador DVinn,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,AC 2; AGI 2; DEX 1; FR 2; CR 2,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-040,,,Yes,Yes,,,,,,,,,,,Orc,,Ambassador DVinn,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,Uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-041,17,,Crushbone,Black Heart,,,,,,Yes,Yes,Yes,,,,,,,,,,Ambassador DVinn,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-041,,,No,Yes,,,,,,,,,,,Orc,,Ambassador DVinn,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-042,17,,Crushbone,Dark Elf Parts,,,,,,,,Yes,,,,,,,,,,Ambassador DVinn,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-042,,,No,Yes,,,,,,,,,,,Orc,,Ambassador DVinn,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,Uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-043,17,,Crushbone,Elven Blood,,,,,,,,Yes,,,,,,,,,,Ambassador DVinn,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-043,,,No,Yes,,,,,,,,,,,Orc,,Ambassador DVinn,,,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,Uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-CASTLE,
B17-CRU-044,17,,Crushbone,Shackle Key 15,Access Key,,,Yes,,,,,,,,,,,,,,Orc Slaver,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable Crushbone equipment, quest component, access item, or documented shared source.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Current EQL exact NPC/item or current zone-table relationship.,None identified,,,,Official EQL update + Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B17-CRU-044,,,No,Yes,,,,,,,,,,,Orc,,Orc Slaver,,Crushbone Shackle Key Series,Crushbone Orcs,Hostile,,,Indoor/Outdoor Dungeon Compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B17-CRU-SLAVE,
