index,record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
28,B24A-LIVE-ENC-008,24A,Antonica,Lower Guk,Minotaur maze and setup area,,,,,,,,,,,,,,,,,,,,,,,,32-42,,,,,,Maze pathing,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-008,,,No,No,"Greater minotaurs, wanderers, and pull setup.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Minotaur maze,,,Maze setup,,,,,,Minotaur maze and setup area,Camp Population,,,,,,,,,,,"Greater minotaurs, wanderers, and pull setup.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
29,B24A-LIVE-ENC-009,24A,Antonica,Lower Guk,Three-minotaur room,,,,,,,,,,,,,,,,,,,,,,,,32-42,,,,,,Multi-add pulls,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-009,,,No,No,Compact minotaur pull area.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Minotaur maze,,,Three-minotaur room,,,,,,Three-minotaur room,Camp Population,,,,,,,,,,,Compact minotaur pull area.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
30,B24A-LIVE-ENC-010,24A,Antonica,Lower Guk,Minotaur Patriarch route,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,Wandering named,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-010,,,No,No,Patriarch patrol or route; Azure Sleeves and Ebony Bladed Sword.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Minotaur maze,,,Patriarch route,,,,,,Minotaur Patriarch route,Named Encounter,,,,,,,,,,,Patriarch patrol or route; Azure Sleeves and Ebony Bladed Sword.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
31,B24A-LIVE-ENC-011,24A,Antonica,Lower Guk,Jail room,,,,,,,,,,,,,,,,,,,,,,,,35-42,,,,,,Placement confusion,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-011,,,No,No,Jail area distinct from Slaythe's actual passage.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Jail branch,,,Jail room,,,,,,Jail room,Camp Population,,,,,,,,,,,Jail area distinct from Slaythe's actual passage.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
32,B24A-LIVE-ENC-012,24A,Antonica,Lower Guk,Slaythe passage north of jail,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,Quest implementation,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-012,,,No,No,Slaythe placement and Broken Bow Part B relationship unresolved.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Jail branch,,,Passage north of jail,,,,,,Slaythe passage north of jail,Quest Named,,,,,,,,,,,Slaythe placement and Broken Bow Part B relationship unresolved.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
33,B24A-LIVE-ENC-013,24A,Antonica,Lower Guk,Evil Eye ledge,,,,,,,,,,,,,,,,,,,,,,,,34-36,,,,,,Gate and visibility,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-013,,,No,No,"Urd Shaman placeholder, Gate, See Invisible, See Hide, 28-minute cycle.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Evil Eye branch,,,Evil Eye ledge,,,,,,Evil Eye ledge,Named Encounter,,,,,,,,,,,"Urd Shaman placeholder, Gate, See Invisible, See Hide, 28-minute cycle.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
34,B24A-LIVE-ENC-014,24A,Antonica,Lower Guk,Froglok Noble room,,,,,,,,,,,,,,,,,,,,,,,,37+,,,,,,Incomplete loot fields,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-014,,,No,No,Gateway to harder live side; White Gold Necklace and Gilded Cloth remain incomplete.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Deep live side,,,Noble room,,,,,,Froglok Noble room,Named Encounter,,,,,,,,,,,Gateway to harder live side; White Gold Necklace and Gilded Cloth remain incomplete.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
35,B24A-LIVE-ENC-015,24A,Antonica,Lower Guk,Live Keep roof and bridge,,,,,,,,,,,,,,,,,,,,,,,,35-42,,,,,,Floor-specific pulls,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-015,,,No,No,Vis and Wan populations and route into multi-floor keep.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Live Keep,,,Roof and bridge,,,,,,Live Keep roof and bridge,Camp Population,,,,,,,,,,,Vis and Wan populations and route into multi-floor keep.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
36,B24A-LIVE-ENC-016,24A,Antonica,Lower Guk,Yun Priest middle floor,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,Cleric healing,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-016,,,No,No,Silver-Plated Leggings and Amethyst Bracelet.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Live Keep,,,Middle floor,,,,,,Yun Priest middle floor,Named Encounter,,,,,,,,,,,Silver-Plated Leggings and Amethyst Bracelet.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
37,B24A-LIVE-ENC-017,24A,Antonica,Lower Guk,Crusader lower floor,,,,,,,,,,,,,,,,,,,,,,,,40+,,,,,,Paladin durability,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-017,,,No,No,Mithril-Runed Tunic active; Runed Falchion incomplete.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,Live Keep,,,Lower floor,,,,,,Crusader lower floor,Named Encounter,,,,,,,,,,,Mithril-Runed Tunic active; Runed Falchion incomplete.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
38,B24A-LIVE-ENC-018,24A,Antonica,Lower Guk,Huge Water Elemental route,,,,,,,,,,,,,,,,,,,,,,,,40-46,,,,,,Faction exception,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-018,,,No,No,"Aggressive, sees invisibility, and historically lacks signature loot.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,King approach,,,Water Elemental room,,,,,,Huge Water Elemental route,Access-Control Encounter,,,,,,,,,,,"Aggressive, sees invisibility, and historically lacks signature loot.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
39,B24A-LIVE-ENC-019,24A,Antonica,Lower Guk,King Prep and Herbalist rooms,,,,,,,,,,,,,,,,,,,,,,,,42-47,,,,,,High-rank social aggro,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-019,,,No,No,"Bok/Kor frogs, gargoyle, Herbalist, and unresolved caster items.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,King approach,,,Prep / Herbalist,,,,,,King Prep and Herbalist rooms,Camp Hub,,,,,,,,,,,"Bok/Kor frogs, gargoyle, Herbalist, and unresolved caster items.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
40,B24A-LIVE-ENC-020,24A,Antonica,Lower Guk,Froglok King and Tactician room,,,,,,,,,,,,,,,,,,,,,,,,44-49,,,,,,Capstone multi-add fight,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,encounter_metadata,Metadata,,B24A-LIVE-ENC-020,,,No,No,"King, guards, Tactician candidate, one-way escape, healing and Lay on Hands.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,King wing,,,King room,,,,,,Froglok King and Tactician room,Capstone Encounter,,,,,,,,,,,"King, guards, Tactician candidate, one-way escape, healing and Lay on Hands.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,,,B24A-LGUK-LIVE,
41,B24A-LIVE-LOOTMETA-001,24A,Antonica,Lower Guk,Mesh armor family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,metadata,Metadata,,B24A-LIVE-LOOTMETA-001,,,No,No,Broad Upper/Lower Guk shared family; no duplicate named-source rows unless current source narrowing becomes useful.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Mesh armor family,,,,,,,,,,,,Broad Upper/Lower Guk shared family; no duplicate named-source rows unless current source narrowing becomes useful.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,loot-family;mesh,,B24A-LGUK-LIVE,
42,B24A-LIVE-LOOTMETA-002,24A,Antonica,Lower Guk,Generic live-froglok components,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,metadata,Metadata,,B24A-LIVE-LOOTMETA-002,,,No,No,"Froglok Meat, Blood, Eyes, glands, skins, and other ordinary materials remain metadata.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Generic live-froglok components,,,,,,,,,,,,"Froglok Meat, Blood, Eyes, glands, skins, and other ordinary materials remain metadata.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,global-loot;excluded,,B24A-LGUK-LIVE,
43,B24A-LIVE-LOOTMETA-003,24A,Antonica,Lower Guk,"Generic gems, words, and runes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,metadata,Metadata,,B24A-LIVE-LOOTMETA-003,,,No,No,Common research items and gems remain broad population metadata.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,"Generic gems, words, and runes",,,,,,,,,,,,Common research items and gems remain broad population metadata.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,global-loot;excluded,,B24A-LGUK-LIVE,
44,B24A-LIVE-LOOTMETA-004,24A,Antonica,Lower Guk,Minotaur common-weapon family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,metadata,Metadata,,B24A-LIVE-LOOTMETA-004,,,No,No,Minotaur Battle Axe and other broad minotaur weapons are not named-exclusive.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Minotaur common-weapon family,,,,,,,,,,,,Minotaur Battle Axe and other broad minotaur weapons are not named-exclusive.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,loot-family;minotaur,,B24A-LGUK-LIVE,
45,B24A-LIVE-LOOTMETA-005,24A,Antonica,Lower Guk,Evil Eye component family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone subdivision-specific,Supplemental,Medium,https://eqlwiki.com/Category:Lower_Guk,https://wiki.project1999.com/Ruins_of_Old_Guk,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Category:Lower_Guk,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Lower Guk records with classic live-side comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,metadata,Metadata,,B24A-LIVE-LOOTMETA-005,,,No,No,"Bag, eyestalks, and optic nerves are active exact-source items; Manastone is a removed former drop.",,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Evil Eye component family,,,,,,,,,,,,"Bag, eyestalks, and optic nerves are active exact-source items; Manastone is a removed former drop.",,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Lower Guk live-side content group; undead side excluded,,,,Confirmed,Unconfirmed,,,,loot-family;evil-eye,,B24A-LGUK-LIVE,
