record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
B15-BB-021,15,,Blackburrow,Ill-Fitting Robes,,Chest,,,,,,,,,,,,,,,Focus: Reanimation Efficiency I,Sabertooth Clan Necromancer,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,,NEC WIZ MAG ENC,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-021,,,Yes,Yes,,,,,,,,,,,Gnoll,Sabertooth Clan Necromancer,Sabertooth Clan Necromancer,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-022,15,,Blackburrow,Ill-Fitting Slippers,,Feet,,,,,,,,,,,,,,,,Sabertooth Clan Necromancer,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 2; STR 2; INT 2,All,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-022,,,Yes,Yes,,,,,,,,,,,Gnoll,Sabertooth Clan Necromancer,Sabertooth Clan Necromancer,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-023,15,,Blackburrow,Clay Totem,,Primary; Secondary,,,,,,,,,CLR DRU BRD SHM,All,,,,,,the gnoll high shaman,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,HP 5; WIS 7,HP 5; WIS 7,CLR DRU BRD SHM,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Classic,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-023,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Gnoll High Shaman,the gnoll high shaman,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic restrictions match.,,,B15-BB,
B15-BB-024,15,,Blackburrow,Elven Charm Necklace,,Neck,,,,,,,,,,,,,,,Focus: Extended Range I,the gnoll high shaman,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,INT 3; WIS 3; CHA 3,All,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-024,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Gnoll High Shaman,the gnoll high shaman,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-025,15,,Blackburrow,Wooden Totem,,Primary; Secondary,,,,,,,,,CLR DRU BRD SHM,All,,,,,,gnoll shaman/high shaman,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",Documented exact-zone caster variants,Core,,,,,Yes,1,Mana 10,Mana 10,CLR DRU BRD SHM,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Classic,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-025,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Gnoll Shaman,gnoll shaman/high shaman,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic restrictions match.,,,B15-BB,
B15-BB-026,15,,Blackburrow,Bark Splinted Shoulderpads,,Shoulders,,,,,,,,,,,,,,,,Splitpaw Commander,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 10; STA 4; DR 3; PR 3,WAR CLR PAL RNG SHD DRU MNK BRD ROG SHM BST BER,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-026,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Commander,Splitpaw Commander,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-027,15,,Blackburrow,Gnoll Hide Lariat,,Primary; Secondary,,,,,,,,,WAR RNG BRD ROG,All,,3,20,1H Slashing,Combat proc: Stun; level 25,Splitpaw Commander,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,AC 3,AC 3,WAR RNG BRD ROG,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Classic,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-027,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Commander,Splitpaw Commander,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic restrictions match.,,,B15-BB,
B15-BB-028,15,,Blackburrow,Onyx Earring,,Ear,,,,,,,,,All,All,,,,,,Splitpaw Commander,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,AGI 2,AGI 2,All,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Classic,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-028,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Commander,Splitpaw Commander,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic restrictions match.,,,B15-BB,
B15-BB-029,15,,Blackburrow,Rusty Spiked Shoulderpads,,Shoulders,,,,,,,,,All except NEC WIZ MAG ENC,All,,,,,,Splitpaw Commander,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,AC 3; STR 5; MR -10,AC 3; STR 5; MR -10,All except NEC WIZ MAG ENC,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Classic,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-029,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Commander,Splitpaw Commander,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic restrictions match.,,,B15-BB,
B15-BB-030,15,,Blackburrow,Spiked Buckler,,Secondary,,,,,,,,,,,,,,,Focus: Improved Damage I,Mannan of the Sabertooth,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 10; DEX 2; FR 5; CR 5,WAR CLR PAL RNG SHD DRU BRD ROG SHM,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-030,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Named Gnoll,Mannan of the Sabertooth,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-031,15,,Blackburrow,Spiked Collar,,Neck,,,,,,,,,All except NEC WIZ MAG ENC,All,,,,,,Mannan/elite commander population,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",Documented exact-zone elite and commander population,Core,,,,,Yes,1,AC 3; STR 3,AC 3; STR 3,All except NEC WIZ MAG ENC,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Classic,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-031,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Elite/Commander Gnoll,Mannan/elite commander population,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic restrictions match.,,,B15-BB,
B15-BB-032,15,,Blackburrow,Balanced Rat Tooth,,Range; Ammo,,,,,,,,,,,,6,36,Throwing,,giant plague rat,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,Range 60,WAR RNG SHD MNK BRD ROG NEC WIZ MAG ENC BST BER,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-032,,,Yes,Yes,,,,,,,,,,,Rat,Giant Plague Rat,giant plague rat,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-033,15,,Blackburrow,Rat Paw Talisman,,Neck,,,,,,,,,,,,,,,,giant plague rat,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 2; Mana 2; WIS 2,CLR DRU SHM NEC WIZ MAG ENC,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-033,,,Yes,Yes,,,,,,,,,,,Rat,Giant Plague Rat,giant plague rat,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-034,15,,Blackburrow,Raw-Hide Arm Guard,,Wrist,,,,,,,,,,,,,,,,Splitpaw Sentry,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,AC 2; STA 2,WAR CLR PAL RNG SHD DRU MNK BRD ROG SHM BST BER,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Not applicable — EQL-added or EQL-expanded item,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-034,,,Yes,Yes,,,,,,,,,,,Gnoll,Splitpaw Sentry,Splitpaw Sentry,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Add,No matching classic item version identified.,,,B15-BB,
B15-BB-035,15,,Blackburrow,Studded Leather Collar,,Neck,,,,,,,,,All except NEC WIZ MAG ENC,All,,,,,,elite gnoll guard,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,AC 3; STR 1; STA 1,AC 3; STR 1; STA 1,All except NEC WIZ MAG ENC,All,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Classic,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-035,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Elite Gnoll Guard,elite gnoll guard,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic restrictions match.,,,B15-BB,
B15-BB-036,15,,Blackburrow,Ruined Gnoll Leather Sleeves,,Arms,,,,,,,,,All except NEC WIZ MAG ENC,All except DWF HFL GNM,,,,,,Tranixx Darkpaw,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,AC 2,AC 2,All except NEC WIZ MAG ENC,All except DWF HFL GNM,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,Classic,,Current EQL Wiki,Batch 15 compatibility repair: EQL classes/races and classic comparison fields re-audited item by item.,EQL-LOOT-1.0,loot,Active,,B15-BB-036,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Named Gnoll,Tranixx Darkpaw,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,Tranixx Darkpaw,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,Keep,Current EQL and classic restrictions match.,,,B15-BB,
B15-BB-037,15,,Blackburrow,Cat's Eye Agate,Gem,,,Yes,,,,,,,,,,,,,,Tranixx Darkpaw,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B15-BB-037,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Named Gnoll,Tranixx Darkpaw,,,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,Tranixx Darkpaw,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B15-BB,
B15-BB-038,15,,Blackburrow,Gnoll Pup Scalp,,,,Yes,,,,,,,,,,,,,,Blackburrow gnoll pups,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B15-BB-038,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Gnoll Pup,Blackburrow gnoll pups,,Blackburrow common gnoll table,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B15-BB,
B15-BB-039,15,,Blackburrow,Gnoll Pelvis,,,,Yes,,,,,,,,,,,,,,"burly gnolls, scouts, and shamans",,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",Documented exact-zone population,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B15-BB-039,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Gnoll,"burly gnolls, scouts, and shamans",,Blackburrow common gnoll table,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B15-BB,
B15-BB-040,15,,Blackburrow,Blackburrow Gnoll Skin,,,,Yes,,,,,,,,,,,,,,higher-level Blackburrow gnolls,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",Documented exact-zone higher-level population,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B15-BB-040,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Gnoll,higher-level Blackburrow gnolls,,Blackburrow common gnoll table,,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B15-BB,
B15-BB-041,15,,Blackburrow,Blackburrow Gnoll Pelt,,,,Yes,,,,Yes,,,,,,,,,,documented Blackburrow gnoll population,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notable dungeon loot, quest component, equipment, container, or meaningful shared source relationship.",,Core,,,,,Yes,1,,,,,,,,Add,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact current EQL item/source or exact-zone population relationship.,None identified,,,,Current EQL Wiki,,EQL-LOOT-1.0,loot,Active,,B15-BB-041,,,Yes,Yes,,,,,,,,,,,Gnoll,Blackburrow Gnoll,documented Blackburrow gnoll population,,Blackburrow common gnoll table,Sabertooths of Blackburrow,Hostile,Blackburrow,,Indoor Dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,NPC Corpse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Dropped Component,,,,,,,,Available,,,,,Confirmed,Unconfirmed,,,,,,B15-BB,
