record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes
B04-RAT-021,4,Antonica,Rathe Mountains,Head of Sir Edwin Motte,Quest item,Inventory,No,Yes,Yes,Yes,Yes,,1.0,,,,,,,,,Sir Edwin Motte,33,,,,,,Faction NPC / named outdoor target,,,,,,,Guaranteed,,,,,,,,,,,High,Head of Sir Edwin Motte,Necromancer epic / quest component,Named outdoor quest drop,Core,High,https://eqlwiki.com/Rathe_Mountains,,Official research lead: new Zok Zribb quest exists; reward unresolved.,Yes,4,,,,,33,33,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Rathe_Mountains,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-22,,,"No item-specific override found; official July 14, 2026 notes add a new Zok Zribb quest with reward not yet documented",Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-RAT-022,4,Antonica,Rathe Mountains,Broken Bow Part A,Quest item,Inventory,No,Yes,,Yes,Yes,Yes,,,,,,,,,,Maldyn the Unkempt,Unverified,,,,,,Named outdoor target,,,,,,,,,,,,,,,,,,Medium,Broken Bow Part A,Unique Rathe quest component,Named outdoor drop,Core,Medium-High,https://eqlwiki.com/Rathe_Mountains,,Official research lead: new Zok Zribb quest exists; reward unresolved.,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Rathe_Mountains,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-22,,,"No item-specific override found; official July 14, 2026 notes add a new Zok Zribb quest with reward not yet documented",Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-RAT-023,4,Antonica,Rathe Mountains,Ingot of Sacrament,Quest item,Inventory,No,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,a giant skeleton,Unverified,,Undead giant,,,,Outdoor undead source,,,,,,,,,,,,,,,,,,Medium,Ingot of Sacrament,Direct zone-source quest component,Outdoor creature drop,Core,Medium-High,https://eqlwiki.com/Rathe_Mountains,,Official research lead: new Zok Zribb quest exists; reward unresolved.,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Rathe_Mountains,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-22,,,"No item-specific override found; official July 14, 2026 notes add a new Zok Zribb quest with reward not yet documented",Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-RAT-024,4,Antonica,Rathe Mountains,Onyx Drake Gut,Quest item,Inventory,No,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,Blackwing,Unverified,,Drake,,,,Named outdoor drake,,,,,,,,,,,,,,,,,,Medium,Onyx Drake Gut,Named-drake quest component,Named outdoor drop,Core,Medium-High,https://eqlwiki.com/Rathe_Mountains,,Official research lead: new Zok Zribb quest exists; reward unresolved.,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Rathe_Mountains,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-22,,,"No item-specific override found; official July 14, 2026 notes add a new Zok Zribb quest with reward not yet documented",Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-RAT-025,4,Antonica,Rathe Mountains,Monstrous Zombie Heart,Quest item,Inventory,No,Yes,,,,Yes,,,,,,,,,,a monstrous zombie,Unverified,,Undead,,,,Named outdoor undead target,,,,,,,,,,,,,,,,,,Medium,Monstrous Zombie Heart,Named-undead quest component,Named outdoor drop,Core,Medium-High,https://eqlwiki.com/Rathe_Mountains,,Official research lead: new Zok Zribb quest exists; reward unresolved.,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Rathe_Mountains,https://www.everquestlegends.com/patch-notes/eql-update-notes-7-14-2026,2026-07-22,,,"No item-specific override found; official July 14, 2026 notes add a new Zok Zribb quest with reward not yet documented",Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-001,4,Antonica,Lake Rathetear,Velvet Choker,Jewelry,Neck,Yes,No,Yes,,,,0.5,,"CLR, DRU, BRD, SHM, NEC, WIZ, MAG, ENC",,AC 3; HP +5,,,,,a gnoll embalmer,17,Necromancer,Gnoll,,,,Daytime gnoll camp,,,,,,,,Historically about 4%,,,,,Priests and casters,,,,,High,Velvet Choker,Broad caster/priest jewelry,Named/common camp drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,AC 3; HP +5,AC 3; HP +5,"CLR, DRU, BRD, SHM, NEC, WIZ, MAG, ENC",,17,17,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-002,4,Antonica,Lake Rathetear,Golden Ear Stud,Jewelry / focus item,Ear,Yes,No,Yes,,,,0.1,,All,All,INT +3,,,,Focus: Burning Affliction I,a gnoll embalmer,17,Necromancer,Gnoll,,,,Daytime gnoll camp,,,,,,,,,,,,,"All, especially INT casters",,,,High,High,Golden Ear Stud,Universal INT earring with EQL focus,Named/common camp drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,INT +3,INT +3,All,All,17,17,EQL Wiki Linked — Modified; Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,No — EQL adds focus,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,Added EQL focus effect Burning Affliction I.,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-003,4,Antonica,Lake Rathetear,Quartz Crystal,Offhand / utility,Primary / Secondary,Yes,No,Yes,,,,0.1,,All,All,HP +5,,,,,a gnoll embalmer,17,Necromancer,,,,,Daytime gnoll camp,,,,,,,,Historically about 4.2%,,,,,,,,,,Medium,Quartz Crystal,Universal lightweight HP item,Camp drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,HP +5,HP +5,All,All,17,17,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-004,4,Antonica,Lake Rathetear,Skull of Jhen'Tra,Offhand,Secondary,Yes,No,Yes,Yes,,,2.5,,All,All,Mana +20; MR +3,,,,,a gnoll embalmer,17,Necromancer,,,,,Daytime gnoll camp,,,,,,,,Historically about 50%,,,,,Mana users,,,,,High,Skull of Jhen'Tra,Universal mana/resist offhand,Camp drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,Mana +20; MR +3,Mana +20; MR +3,All,All,17,17,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-005,4,Antonica,Lake Rathetear,Snakeskin Gloves,Armor,Hands,Yes,No,,,,,,,All except pure INT casters,,AC 4; DEX +3,,,,,a gnoll noble,10-14,,Gnoll,,,,Outdoor gnoll source,,,,,,,,,,,,,,,,,,Medium-High,Snakeskin Gloves,Notable snakeskin armor,Outdoor creature drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,AC 4; DEX +3,AC 4; DEX +3,All except pure INT casters,,10-14,10-14,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,Narrowed EQL gnoll noble source range to levels 10-14; high-shaman sources should remain separate.,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-006,4,Antonica,Lake Rathetear,Snakeskin Jerkin,Armor,Chest,Yes,No,,,,,,,All except pure INT casters,,AC 9; PR +5,,,,,a gnoll noble,10-14,,Gnoll,,,,Outdoor gnoll source,,,,,,,,,,,,,,,,,,Medium-High,Snakeskin Jerkin,Notable snakeskin armor,Outdoor creature drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,AC 9; PR +5,AC 9; PR +5,All except pure INT casters,,10-14,10-14,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,Narrowed EQL gnoll noble source range to levels 10-14; high-shaman sources should remain separate.,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-007,4,Antonica,Lake Rathetear,Snakeskin Mask,Armor,Face,Yes,No,,,,,,,All except pure INT casters,,AC 2; MR +5,,,,,a gnoll noble,10-14,,Gnoll,,,,Outdoor gnoll source,,,,,,,,,,,,,,,,,,Medium-High,Snakeskin Mask,Notable snakeskin armor,Outdoor creature drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,AC 2; MR +5,AC 2; MR +5,All except pure INT casters,,10-14,10-14,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,Narrowed EQL gnoll noble source range to levels 10-14; high-shaman sources should remain separate.,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-008,4,Antonica,Lake Rathetear,Water Crystal Staff,Weapon / proc item,Primary / Secondary,Yes,No,Yes,Yes,,,,,"BRD, NEC, WIZ, MAG, ENC",,5 damage / 28 delay,5,28,1HB,Combat proc: Shallow Breath,goblin net master,32,Shadow Knight,Goblin,,,,Underwater goblin encounter,,,,,,,,,,,,,Bard and INT casters,,,,High,High,Water Crystal Staff,Unusual caster-accessible proc staff,Underwater named/source drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,5 damage / 28 delay,5 damage / 28 delay,"BRD, NEC, WIZ, MAG, ENC",,32,32,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,Strengthened EQL source linkage to level 32 Shadow Knight goblin net master.,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-009,4,Antonica,Lake Rathetear,Deepwater Goblin Net,Quest / encounter item,Inventory,No,Yes,,,Yes,,3.0,,,,,,,,,goblin net master or deepwater goblin,Source-dependent,,Goblin,,,,Underwater goblin encounter,,,,,,,,,,,,,,,,,,Medium,Deepwater Goblin Net,Distinct underwater encounter item,Underwater creature drop,Core,Medium-High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,,,,,Source-dependent,Source-dependent,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-010,4,Antonica,Lake Rathetear,Book of Darkness,Quest item,Inventory,No,Yes,Yes,Yes,Yes,Yes,1.5,,Necromancer,,,,,,,Cyanelle,Unverified,,,,,,Named quest NPC,,,,,,,,,,,,,,,,,,High,Book of Darkness,Necromancer quest component,Named quest drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,,,Necromancer,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,Corrected item name to Book of Darkness.,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-011,4,Antonica,Lake Rathetear,Clean Lakewater,Quest item,Inventory,No,Yes,Yes,Yes,Yes,Yes,0.1,,,,,,,,,a corrupted shaman,40,Shaman,,,,,Triggered epic encounter,,,,,,,,,,,,,Druid,,,,,Very High,Clean Lakewater,Druid epic component,Triggered quest drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,,,,,40,40,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-012,4,Antonica,Lake Rathetear,Heart of Stone,Quest item,Inventory,No,Yes,Yes,Yes,Yes,,1.5,,,,,,,,,a stone skeleton,Unverified,,Undead,,,,Outdoor undead source,,,,,,,,,,,,,,,,,,Medium,Heart of Stone,Distinct quest component,Outdoor creature drop,Core,Medium-High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,,,,,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,Corrected item name to Heart of Stone.,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-013,4,Antonica,Lake Rathetear,Lord Bergurgle's Crown,Armor / quest item,Head,Yes,No,Yes,Yes,Yes,Yes,2.0,,"All except MNK, NEC, WIZ, MAG, ENC",,AC 2; FR +4,,,,,Lord Bergurgle,Unverified,,Goblin,,,,Underwater named target,,,,,,,,,,,,,Cleric epic users,,,,,Very High,Lord Bergurgle's Crown,Cleric epic component,Named underwater drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,AC 2; FR +4,AC 2; FR +4,"All except MNK, NEC, WIZ, MAG, ENC",,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,Corrected item name to Lord Bergurgle's Crown.,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-014,4,Antonica,Lake Rathetear,Opoline Helm,Armor,Head,Yes,No,,Yes,Yes,,6.0,,"WAR, CLR, PAL, SHD, BRD",,AC 8,,,,,Exact source unverified,Unverified,,,,,,Source unresolved,,,,,,,,,,,,,,,,,,Medium,Opoline Helm,Notable zone-listed armor,Source requires verification,Core,Low-Medium,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,AC 8,AC 8,"WAR, CLR, PAL, SHD, BRD",,Unverified,Unverified,EQL Wiki Listed — Exact source unverified,Quarantine,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,D,Item listed in zone; exact source unclear,Exact source unresolved,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-015,4,Antonica,Lake Rathetear,Twisted Bone Earring,Jewelry / epic item,Ear,Yes,No,Yes,Yes,,,0.2,,,,AC 5; DEX +5; INT +6; HP +20,,,,,a bone golem,55,Shaman,,,,,Triggered epic encounter,,,,,,,,,,,,,Necromancer,,,,,Very High,Twisted Bone Earring,Necromancer epic-chain item,Triggered quest drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,AC 5; DEX +5; INT +6; HP +20,AC 5; DEX +5; INT +6; HP +20,,,55,55,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-016,4,Antonica,Lake Rathetear,Apprentice Ring,Jewelry / epic item,Finger,Yes,No,Yes,Yes,Yes,,0.1,,Necromancer,,INT +3; HP +10; Mana +30,,,,,a failed apprentice,48,,,,,,Triggered epic encounter,,,,,,,,,,,,,Necromancer,,,,,Very High,Apprentice Ring,Necromancer epic-chain item,Triggered quest drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,INT +3; HP +10; Mana +30,INT +3; HP +10; Mana +30,Necromancer,,48,48,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-017,4,Antonica,Lake Rathetear,Damaged Goblin Crown,Armor / epic item,Head,Yes,No,Yes,Yes,Yes,,2.0,,"All except MNK, NEC, WIZ, MAG, ENC",,AC 2; FR +4,,,,,Spirit of Flame,40,,,,,,Triggered after Shmendrik encounter,,,,,,,,,,,,,Cleric epic users,,,,,Very High,Damaged Goblin Crown,Cleric epic-chain item,Triggered quest drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,AC 2; FR +4,AC 2; FR +4,"All except MNK, NEC, WIZ, MAG, ENC",,40,40,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-018,4,Antonica,Lake Rathetear,Runed Totem Staff,Weapon,Primary,Yes,No,Yes,Yes,,,Unverified,,"CLR, DRU, SHM, NEC, WIZ, MAG, ENC",,9 damage / 37 delay; HP +5; Mana +5,9,37,2HB,,Exact source unverified,Unverified,,,,,,Zone-listed source unresolved,,,,,,,,,,,,,Priests and casters,,,,,High,Runed Totem Staff,Unique Lake Rathetear caster/priest weapon,Source requires verification,Core,Medium,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,9 damage / 37 delay; HP +5; Mana +5,9 damage / 37 delay; HP +5; Mana +5,"CLR, DRU, SHM, NEC, WIZ, MAG, ENC",,Unverified,Unverified,EQL Wiki Listed — Exact source unverified,Add,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,D,Item uniquely listed for zone; exact source unresolved,Exact source unresolved,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
B04-LAK-019,4,Antonica,Lake Rathetear,Symbol of Insanity,Quest item,Inventory,No,Yes,Yes,Yes,Yes,Yes,0.1,,All,All,,,,,,a tortured soul,Unverified,,,,,,Triggered after failed apprentice dies,,,,,,,,,,,,,Necromancer,,,,,Very High,Symbol of Insanity,Necromancer epic-chain component,Triggered quest drop,Core,High,https://eqlwiki.com/Lake_Rathetear,,,Yes,4,,,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-22,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.
