record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes
B02-LAV-014,2,Antonica,Lavastorm Mountains,Charred Scale,Epic quest item,Inventory,No,Yes,Yes,Yes,Yes,Yes,0.2,,All,All,,,,,,Eejag,Triggered monk-epic encounter; exact level to verify,,Elemental / summoned target,,,,Triggered outdoor epic encounter,,,,,,,Quest-specific,,,Kunark epic-associated,Kunark timing dependent,Unknown,Monk,Epic progression,Important Monk epic component,Relevant to Monk side,Indirect through epic reward,High for Monks,Charred Scale,Class epic component from an outdoor encounter,Triggered outdoor encounter,Core,Medium-High,https://wiki.project1999.com/Lavastorm_Mountains,,,Yes,4,,,All,All,Triggered monk-epic encounter; exact level to verify,Triggered monk-epic encounter; exact level to verify,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Lavastorm_Mountains,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Kunark epic-associated,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-FER-001,2,Antonica,The Feerrott,A Crude Stein,Utility offhand / quest item,Secondary,Yes,No,Yes,Yes,,Yes,1.0,,All,All,STA +10; CHA +15; 1 charge Minor Healing,,,,Click: Minor Healing; 1 charge; instant,Bouncer Hurd or Bouncer Flerb,Unverified,Warrior / guard,Ogre,,,,Faction NPC patrol,,,,,,Strong Oggok faction consequences,Rare special drop,,,Classic,Likely,Candidate,All,Caster stat offhand; stamina; click utility,Excellent universal stat offhand with an instant click,Strong casting swap for proposed build,Potentially useful if clicks are transferable,Very High,A Crude Stein,Strong universal stats and click effect,Faction NPC drop,Core,Medium-High,https://wiki.project1999.com/The_Feerrott,,,Yes,4,STA +10; CHA +15; 1 charge Minor Healing,STA +10; CHA +15; 1 charge Minor Healing,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/The_Feerrott,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-FER-002,2,Antonica,The Feerrott,Bloody Mantle,Armor,Shoulders,Yes,No,Yes,Yes,Yes,,0.0,,All,Race exclusions apply,AC -3; STR +5; DEX +5; CHA -3,,,,,Dark Assassin,50,Rogue,Humanoid,a lizardman warrior,,,Static placeholder / roaming threat,"Near 1035, 2065",,,"About 14,500 HP; backstabs around 420; sees hide; fast run speed",,,Common,,,"Paineel era, February 2000",Likely depending ruleset,Candidate,Melee and proc-oriented classes,Offensive swap; weight-sensitive melee,Unique weightless offensive shoulder piece despite negative AC,Interesting Monk swap,None known,High,Bloody Mantle,Unique stat profile and weightless armor,Named outdoor drop,Core,High,https://wiki.project1999.com/The_Feerrott,,,Yes,4,AC -3; STR +5; DEX +5; CHA -3,AC -3; STR +5; DEX +5; CHA -3,All,Race exclusions apply,50,50,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/The_Feerrott,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,"Paineel era, February 2000",,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-FER-003,2,Antonica,The Feerrott,Bloody Dirk,Weapon,Primary / Secondary,Yes,No,,,,,1.0,,Rogue,,6 damage / 22 delay; STR +3; DEX +3; Disease Cloud proc at level 15,6,22,1HS,Combat proc: Disease Cloud; level 15,Dark Assassin,50,Rogue,Humanoid,a lizardman warrior,,,Static placeholder / roaming threat,,,,"About 14,500 HP; strong backstab; sees hide",,,Common,,,Paineel era,Likely depending ruleset,Candidate,Rogue,Proc weapon; melee DPS,Notable low-delay proc weapon,No classic usability,High because Disease Cloud proc may be extractable,High,Bloody Dirk,Distinctive proc weapon,Named outdoor drop,Core,High,https://wiki.project1999.com/The_Feerrott,,,Yes,4,6 damage / 22 delay; STR +3; DEX +3; Disease Cloud proc at level 15,6 damage / 22 delay; STR +3; DEX +3; Disease Cloud proc at level 15,Rogue,,50,50,Classic baseline only — EQL drop unconfirmed,Quarantine,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/The_Feerrott,,2026-07-21,Current EQL Feerrott/Dark Assassin data reviewed did not confirm this drop.,Retain for classic history; exclude from EQL-confirmed loot filters.,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,E,Classic baseline only; current EQL drop unconfirmed,Current EQL source not found,Unverified,Paineel era,,Project 1999 / classic baseline,Retained as classic research; current EQL Feerrott data does not confirm the Dark Assassin drop.
B02-FER-004,2,Antonica,The Feerrott,Fading Shadow Dagger,Weapon,Primary / Secondary,Yes,No,,,,,2.4,,"All except CLR, PAL, DRU, MNK, SHM",,4 damage / 18 delay; HP +2,4,18,Piercing,,Dark Assassin,50,Rogue,Humanoid,a lizardman warrior,,,Static placeholder / roaming threat,,,,,,,Rare,,,Paineel era,Likely depending ruleset,Candidate,"Warrior, Ranger, Shadow Knight, Bard, Rogue, Necromancer, Wizard, Magician, Enchanter",Fast piercing; caster weapon access,Broad INT-caster access but modest overall power,Necromancer-compatible,Low,Low-Medium,Fading Shadow Dagger,Unusual caster-accessible weapon from a notable named,Named outdoor drop,Core,High,https://wiki.project1999.com/The_Feerrott,,,Yes,4,4 damage / 18 delay; HP +2,4 damage / 18 delay; HP +2,"All except CLR, PAL, DRU, MNK, SHM",,50,50,Classic baseline only — EQL drop unconfirmed,Quarantine,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/The_Feerrott,,2026-07-21,Current EQL Feerrott/Dark Assassin data reviewed did not confirm this drop.,Retain for classic history; exclude from EQL-confirmed loot filters.,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,E,Classic baseline only; current EQL drop unconfirmed,Current EQL source not found,Unverified,Paineel era,,Project 1999 / classic baseline,Retained as classic research; current EQL Feerrott data does not confirm the Dark Assassin drop.
B02-FER-005,2,Antonica,The Feerrott,Allize Volew Medicine Bag,Jewelry,Neck,Yes,No,Yes,Yes,,,0.2,,All,All,DR +1; PR +1,,,,Focus: Burning Affliction I,a lizardman mystic,Approximately 3-11,Shaman / priest caster,Lizardman,,,,Static outdoor camp drop,,,,,Social lizardmen,Faction varies by lizardman group,Uncommon,About 17-19% across related records,,Classic,Likely,Candidate,All,Starter resist gear,Lightweight universal starter resist neck,Minor benefit for all three classes,High,Medium,Allize Volew Medicine Bag,Universal low-weight stat item,Common outdoor camp drop,Core,Medium-High,https://wiki.project1999.com/The_Feerrott,,,Yes,4,DR +1; PR +1,DR +1; PR +1,All,All,Approximately 3-11,Approximately 3-11,EQL Wiki Linked — Modified; Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,No — EQL adds focus,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/The_Feerrott,,2026-07-21,Added EQL focus effect Burning Affliction I.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,Direct EQL Wiki NPC-to-item linkage with EQL-specific focus,None identified,Unverified,Classic,,EQL Wiki,EQL Wiki links the item to a lizardman mystic and adds Burning Affliction I; extractability remains unverified.
B02-FER-006,2,Antonica,The Feerrott,Mystic Doll,Utility offhand / quest item,Secondary,Yes,No,,,Yes,Yes,0.5,,All,All,CHA +3,,,,,a lizardman mystic,Approximately 3-11,Shaman / priest caster,Lizardman,,,,Static outdoor camp drop,,,,,,Varies by mystic faction,Uncommon / variant dependent,,,Classic,Likely,Unknown,All; Rallos Zek worshippers,Questing; CHA swap,All-class stat offhand and deity-symbol component,Minor casting/faction utility,None,Medium,Mystic Doll,Universal stat item and class/deity quest component,Common outdoor camp drop,Core,Medium,https://wiki.project1999.com/The_Feerrott,,,Yes,4,CHA +3,CHA +3,All,All,Approximately 3-11,Approximately 3-11,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/The_Feerrott,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-FER-007,2,Antonica,The Feerrott,Lizardskin Tribal Mask,Armor,Face,Yes,No,Yes,,,,0.2,,All,All,AC 3; AGI +5; MR +5,,,,Focus: Reanimation Efficiency I,Lizardman source unconfirmed,Unverified,,,,,,Outdoor lizardman source to verify,,,,,,,Unknown,,,Classic candidate,Unverified,Unknown,All,Resist set; lightweight armor; agility,Excellent universal low-weight face item if source is confirmed,Strong for Monk and generally useful,High,High if confirmed,Lizardskin Tribal Mask,Strong universal item listed in zone records,Source requires verification,Core,Low-Medium,https://wiki.project1999.com/The_Feerrott,,Exact NPC source must be independently confirmed,Yes,4,AC 3; AGI +5; MR +5,AC 3; AGI +5; MR +5,All,All,Unverified,Unverified,Item confirmed — source unverified,Correct,Yes,Yes,No,Yes,Yes,Yes,No — EQL adds focus,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/The_Feerrott,,2026-07-21,"EQL confirms item and adds Reanimation Efficiency I, but exact source remains unidentified.",Keep item; source remains quarantined.,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,D,Item and focus wiki-listed; source unresolved,Exact source unknown,Unverified,Classic candidate,,EQL Wiki,"EQL Wiki lists Reanimation Efficiency I, but no reliable source is identified."
B02-FER-008,2,Antonica,The Feerrott,Lizardman Scout Fife,Quest item,Inventory,No,Yes,,,,,0.1,,All,All,,,,,,a lizardman scout,Unverified,,Lizardman,,,,Outdoor scout target,,,,,,,Unknown,,,Classic,Likely,Unknown,Quest users,Quest progression,Distinctive class or faction quest item,No direct gear value,None,Low,Lizardman Scout Fife,Unique outdoor quest item,Outdoor creature drop,Core,Medium-High,https://wiki.project1999.com/The_Feerrott,,,Yes,4,,,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/The_Feerrott,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-FER-009,2,Antonica,The Feerrott,Bronze Brazier,Quest item,Inventory,No,Yes,Yes,Yes,,,0.0,,None,None,,,,,,Cyndreela,Unverified,,Humanoid caster,,,,Named outdoor NPC,,,,,,,Unknown,,,Classic,Likely,Unknown,Quest users,Quest progression,Unique zero-weight object from a named NPC,No direct gear value,None,Low,Bronze Brazier,Unique named-only quest object,Named outdoor drop,Core,Medium-High,https://wiki.project1999.com/The_Feerrott,,,Yes,4,,,None,None,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/The_Feerrott,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-001,2,Antonica,Innothule Swamp,Woven Tunic,Armor,Chest,Yes,No,Yes,,,,0.5,,All,All,AC 6,,,,,a froglok forager,6,Warrior,Froglok,,,,Uncommon outdoor spawn / shared armor table,,,,,,,Rare shared-table piece,,,Classic,Likely,Candidate,All,Starter armor; weight-sensitive classes,Excellent universal magical starter chest,Very good for Monk,None,High,Woven Tunic,Universal low-weight magical armor,Common outdoor creature drop,Core,High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,AC 6,AC 6,All,All,6,6,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-002,2,Antonica,Innothule Swamp,Woven Leggings,Armor,Legs,Yes,No,Yes,,,,0.4,,All,All,AC 4,,,,,a froglok forager,6,Warrior,Froglok,,,,Uncommon outdoor spawn / shared armor table,,,,,,,Rare shared-table piece,,,Classic,Likely,Candidate,All,Starter armor; weight-sensitive classes,Lightweight universal magical legs,Very good for Monk,None,Medium-High,Woven Leggings,Universal low-weight magical armor,Common outdoor creature drop,Core,High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,AC 4,AC 4,All,All,6,6,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-003,2,Antonica,Innothule Swamp,Woven Cap,Armor,Head,Yes,No,Yes,,,,0.2,,All,All,AC 3,,,,,a froglok forager,6,Warrior,Froglok,,,,Uncommon outdoor spawn / shared armor table,,,,,,,Uncommon / rare,Generated table about 10%,,Classic,Likely,Candidate,All,Starter armor; weight-sensitive classes,Excellent early AC-to-weight head item,Strong for Monk,None,High,Woven Cap,Universal low-weight magical armor,Common outdoor creature drop,Core,Medium-High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,AC 3,AC 3,All,All,6,6,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-004,2,Antonica,Innothule Swamp,Netted Shirt,Armor,Chest,Yes,No,Yes,,,,0.5,,All,All,AC 4,,,,,a froglok or a froglok fisherman,Unverified,,Froglok,,,,Outdoor shared armor table,,,,,,,Rare,,,Classic,Likely,Candidate,All,Starter armor; weight-sensitive classes,Lightweight universal magical chest,Good early Monk gear,None,Medium,Netted Shirt,Universal low-weight magical armor,Common outdoor creature drop,Core,Medium-High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,AC 4,AC 4,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-005,2,Antonica,Innothule Swamp,Netted Pants,Armor / quest item,Legs,Yes,No,Yes,,,Yes,0.4,,All,All,AC 3,,,,,a froglok or a froglok fisherman,Unverified,,Froglok,,,,Outdoor shared armor table,,,,,,,Rare,,,Classic,Likely,Candidate,All,Starter armor; questing,Lightweight universal magical legs,Good early Monk gear,None,Medium,Netted Pants,Universal low-weight magical quest armor,Common outdoor creature drop,Core,High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,AC 3,AC 3,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-006,2,Antonica,Innothule Swamp,Netted Girth,Armor,Waist,Yes,No,Yes,,,,0.1,,All,All,AC 1,,,,,a froglok or a froglok fisherman,Unverified,,Froglok,,,,Outdoor shared armor table,,,,,,,Rare,,,Classic,Likely,Candidate,All,Starter armor; weight-sensitive classes,Extremely light magical waist armor,Excellent weight profile for Monk,None,Medium-High,Netted Girth,Universal exceptionally low-weight armor,Common outdoor creature drop,Core,High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,AC 1,AC 1,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-007,2,Antonica,Innothule Swamp,Netted Cap,Armor,Head,Yes,No,Yes,,,,0.2,,All,All,AC 2,,,,,a froglok or a froglok fisherman,Unverified,,Froglok,,,,Outdoor shared armor table,,,,,,,Rare,,,Classic,Likely,Candidate,All,Starter armor; weight-sensitive classes,Universal lightweight magical starter head item,Good early Monk gear,None,Medium,Netted Cap,Universal low-weight magical armor,Common outdoor creature drop,Core,High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,AC 2,AC 2,All,All,Unverified,Unverified,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-008,2,Antonica,Innothule Swamp,Intestine Necklace,Jewelry,Neck,Yes,No,,,,,0.2,,All,All,HP +5,,,,,Basher Nkekta or Basher Sklama,Unverified,,Troll,,,,Outdoor faction NPC drop,,,,,,,Unknown,,,Classic,Likely,Candidate,All,Starter survivability,Excellent universal starter HP neck,Useful for all three proposed classes,None,High,Intestine Necklace,Universal low-weight HP jewelry,Faction NPC drop,Core,Medium-High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,HP +5,HP +5,All,All,Unverified,Current listed bashers mostly level 50,EQL Wiki Linked — Population era conflicting,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed item; current guard population may reflect later-era strengthening,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,Added EQL guard-level note; preserve classic lower-level uncertainty separately.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,F,Current EQL Wiki source list mixes later-era and uncertain guard data,Current guard data mixes later-era strengthening and uncertain sources,Unverified,Classic,,EQL Wiki,"The item is wiki-linked, but listed guard levels and notes mix post-Kunark strengthening with uncertain classic status."
B02-INN-009,2,Antonica,Innothule Swamp,Large Ruby,Armor / quest item,Head,Yes,No,Yes,Yes,,Yes,0.1,,All,All,INT +1,,,,,Lynuga,32,Shaman,Troll,,,,Broad roaming named,,,,Casts approximately level-29 Shaman spells,,,Always,100%,,Classic,Likely,Candidate,INT casters; all quest users,Caster; questing,Nearly weightless universal INT head item and quest component,Useful to Necromancer side,None,High,Large Ruby,Universal caster stat item from a notable named,Named outdoor drop,Core,High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,INT +1,INT +1,All,All,32,32,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,EQL item name is Large Ruby.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-010,2,Antonica,Innothule Swamp,Longbow,Weapon,Range,Yes,No,,,,,5.0,,"WAR, PAL, RNG, SHD, ROG",,8 damage / 51 delay; Range 100,8,51,Archery,,Tann Cellus,13,Ranger,Human,,,,Named outdoor NPC,,,,,,,Unknown,,,Classic,Likely,Candidate,"Warrior, Paladin, Ranger, Shadow Knight, Rogue",Ranged martial,Outdoor long-range bow source,No direct relevance,None,Medium,Longbow,Notable ranged weapon from an outdoor named,Named outdoor drop,Core,High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,8 damage / 51 delay; Range 100,8 damage / 51 delay; Range 100,"WAR, PAL, RNG, SHD, ROG",,13,13,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-011,2,Antonica,Innothule Swamp,Hunting Bow,Weapon,Range,Yes,No,,,,,3.5,,"WAR, PAL, RNG, SHD, ROG",,5 damage / 43 delay; Range 50,5,43,Archery,,Gwynn Marthank or Rell Ostodl,11,Ranger,Human,,,,Static named NPC,"Approximately -37, -494",,,,,,Unknown,,,Classic,Likely,Candidate,"Warrior, Paladin, Ranger, Shadow Knight, Rogue",Early ranged martial,Early outdoor bow from a fixed named,No direct relevance,None,Medium,Hunting Bow,Notable ranged weapon from an outdoor named,Named outdoor drop,Core,High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,5 damage / 43 delay; Range 50,5 damage / 43 delay; Range 50,"WAR, PAL, RNG, SHD, ROG",,11,11 or 14,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,"Added EQL-confirmed secondary source Rell Ostodl, level 14.",,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-012,2,Antonica,Innothule Swamp,Giant Snake Fang,Weapon / quest item,Primary / Secondary,Yes,No,,,,Yes,5.0,,"All except CLR, PAL, DRU, MNK, SHM",,5 damage / 27 delay,5,27,Piercing,,Giant snake and some named humanoid records,Varies,,Snake / humanoid,,,,Multiple outdoor sources,,,,Large snakes may proc poison,,,Variable,,,Classic,Likely,Candidate,"Warrior, Ranger, Shadow Knight, Bard, Rogue, Necromancer, Wizard, Magician, Enchanter",Early piercing; caster weapon access,Broad class-access magical or quest weapon,Necromancer-compatible,Low,Medium,Giant Snake Fang,Broadly usable outdoor weapon with quest relevance,Common and named outdoor drop,Core,Medium,https://wiki.project1999.com/Innothule_Swamp,,Source rows should be normalized later,Yes,4,5 damage / 27 delay,5 damage / 27 delay,"All except CLR, PAL, DRU, MNK, SHM",,Varies,Varies,EQL Wiki Linked — Verification State Unclear,Keep,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
B02-INN-013,2,Antonica,Innothule Swamp,Frog Eye Necklace,Quest item,Neck,Yes,No,,,,Yes,0.2,,All,All,No worn stats,,,,,Slayer Captain,14-16,Warrior,Troll,a troll slayer,7-11,,Static placeholder cycle,,Approximately 6 minutes,,,,,Disputed,,Hidden variant and conflicting reports about guaranteed versus partial drop rate Source variant: Slayer Captain.,Classic,Likely,Unknown,Quest users,Quest progression,Important hidden-variant quest item,No direct gear value,None,Low-Medium,Frog Eye Necklace,Distinctive variant-tracking quest item,Named outdoor drop,Core,Medium-High,https://wiki.project1999.com/Innothule_Swamp,,,Yes,4,No worn stats,No worn stats,All,All,14-16,14-16,EQL Wiki Linked — Verification State Unclear,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Confirmed in current EQL Wiki,https://eqlwiki.com/Innothule_Swamp,,2026-07-21,"EQL uses the standard item name; Captain is a source variant, not a separate item.",,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,EQL Wiki linked; classic baseline retained,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; P99 retained as classic baseline.
