record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
B13-COR-022,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normalize an approved source to the locked creature-family hierarchy without creating a duplicate display record.,Supplemental correction,Supplemental,,,,,Yes,1,,,,,,,,Correct,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact or zone-specific source relationship normalized from approved prior record.,None identified,,,,EQL Wiki,,EQL-LOOT-1.0,correction,Active,B08-STM-012,B08-STM-012,,,No,No,Batch 13 taxonomy/source normalization; merge only nonblank fields into source_record_id.,,,,,,,,,,Clockwork,Cargo Clockwork,Cargo Clockwork,,,,Hostile,Steamfont Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-COR-023,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normalize an approved source to the locked creature-family hierarchy without creating a duplicate display record.,Supplemental correction,Supplemental,,,,,Yes,1,,,,,,,,Correct,,,,,,,,,,,,2026-07-27,,,,,,,,D,Exact or zone-specific source relationship normalized from approved prior record.,Exact source unresolved,,,,EQL Wiki,,EQL-LOOT-1.0,correction,Active,B08-STM-016,B08-STM-016,,,No,No,Batch 13 taxonomy/source normalization; merge only nonblank fields into source_record_id.,,,,,,,,,,Minotaur,Steamfont Minotaur,Steamfont minotaur population,,,,Hostile,Steamfont Mountains,Exact source mapping remains broader than named Minotaur Lord and Minotaur Hero rows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-COR-024,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normalize an approved source to the locked creature-family hierarchy without creating a duplicate display record.,Supplemental correction,Supplemental,,,,,Yes,1,,,,,,,,Correct,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact or zone-specific source relationship normalized from approved prior record.,None identified,,,,EQL Wiki,,EQL-LOOT-1.0,correction,Active,B08-STM-008,B08-STM-008,,,No,No,Batch 13 taxonomy/source normalization; merge only nonblank fields into source_record_id.,,,,,,,,,,Kobold,Kobold Missionary,kobold missionary,,,,Hostile,Steamfont Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dropped Component,,,,,,,,,,,,,,,,,,,,,
B13-COR-025,13,,,,,,,,,,,,,,,,,,,,,a Tesch Mas gnoll,,,,,,,,,,,,,,,,,,,,,,,,,,,Normalize an approved source to the locked creature-family hierarchy without creating a duplicate display record.,Supplemental correction,Supplemental,,,,,Yes,1,,,,,,,,Correct,,,,,,,,,,,,2026-07-27,,,,,,,,C,Exact or zone-specific source relationship normalized from approved prior record.,None identified,,,,EQL Wiki,,EQL-LOOT-1.0,correction,Active,B05-SKA-026,B05-SKA-026,,,No,No,Batch 13 taxonomy/source normalization; merge only nonblank fields into source_record_id.,,,,,,,,,,Gnoll,Splitpaw Gnoll / Tesch Mas,a Tesch Mas gnoll,,,,Hostile,South Karana,Canonical legacy row assigned to Tesch Mas source; separate Rosch Val source added in Batch 13.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-BBM-001,13,Faydwer,Butcherblock Mountains,Bone Totem,Offhand / caster item,Primary / Secondary,Yes,No,Yes,,,,,,,,,,,,,goblin shaman,Source-dependent,,Goblin,,,,Aqua-goblin caster population,,,,,,,,,,,,,,,,,,High,Bone Totem,Separate exact source relationship retained instead of broad family-wide inference.,Exact NPC or exact zone population,Supplemental,Medium-High,https://eqlwiki.com/Dagnor%27s_Cauldron,,,Yes,1,,,"Cleric, Druid, Bard, Shaman",,Source-dependent,Source-dependent,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Group_Hunting_Spots,,2026-07-27,,,No applicable official statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,Exact source relationship or approved source split.,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.,EQL-LOOT-1.0,loot,Active,,B13-BBM-001,,,Yes,Yes,Batch 13 independent exact-source loot relationship.,,,,,,,,,,Goblin,Faydark Goblin Shaman,goblin shaman,,,,Hostile,Butcherblock Mountains,Exact Butcherblock source retained separately from Dagnor's aqua-goblin and Misty Thicket goblin-shaman records.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-SKA-001,13,Antonica,South Karana,Gnoll Hide Lariat,Weapon / proc item,Primary / Secondary,Yes,No,Yes,,,,3.0,,"WAR, RNG, BRD, ROG",,3 damage / 20 delay; AC 3; Stun proc at 25,3,20,1HS,Combat proc: Stun,a Rosch Val gnoll,Approximately 22-30 depending variant,Warrior and caster variants,Gnoll,,,,Splitpaw-area outdoor gnoll camps,,,,,Social gnolls; caster variants,,Rare,,,Classic,Likely,Candidate,"Warrior, Ranger, Bard, Rogue",Stun proc; pet weapon; fast 1HS,Famous low-delay stun weapon with strong combat value,No classic direct use but effect is highly relevant,Very High,Very High,Gnoll Hide Lariat,Separate exact source relationship retained instead of broad family-wide inference.,Exact NPC or exact zone population,Supplemental,High,https://wiki.project1999.com/A_Tesch_Mas_Gnoll,,,Yes,1,3 damage / 20 delay; AC 3; Stun proc at 25,3 damage / 20 delay; AC 3; Stun proc at 25,"WAR, RNG, BRD, ROG",,Approximately 22-30 depending variant,Approximately 22-30 depending variant,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Southern_Karana,,2026-07-27,Corrected EQL weight from 2.0 to 3.0.,,No applicable official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,Exact source relationship or approved source split.,None identified,Unverified,Classic,,EQL Wiki,Official EQL sources checked with no item-specific override found; EQL Wiki used for current working data; Project 1999 retained as classic baseline.,EQL-LOOT-1.0,loot,Active,,B13-SKA-001,,,Yes,Yes,Batch 13 independent exact-source loot relationship.,,,,,,,,,,Gnoll,Splitpaw Gnoll / Rosch Val,a Rosch Val gnoll,,,,Hostile,South Karana,Separate exact source variant split from the combined legacy source row.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-GFY-001,13,Faydwer,Greater Faydark,Orc Hatchet,Weapon / quest item,Primary / Secondary,Yes,No,,,,Yes,,,,,,,,,,an orc pawn,Varies,,Orc,,,,Outdoor orc population,,,,,,,,,,,,,,,,,,Medium,Orc Hatchet,Separate exact source relationship retained instead of broad family-wide inference.,Exact NPC or exact zone population,Supplemental,High,https://eqlwiki.com/Greater_Faydark,,,Yes,1,,,,,Varies,Varies,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Orc_Pawn_%28Crushbone%29,,2026-07-27,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,Exact source relationship or approved source split.,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.,EQL-LOOT-1.0,loot,Active,,B13-GFY-001,,,Yes,Yes,Batch 13 independent exact-source loot relationship.,,,,,,,,,,Orc,Faydark Orc Pawn,an orc pawn,,,,Hostile,Greater Faydark,Separate pawn source retained from the hatchetman source.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-LFY-001,13,Faydwer,Lesser Faydark,Patch of Shadow,Quest / Temporary Component,Hands,Yes,Yes,Yes,,,,,,,,,,,,,a shadowed man,Varies,,Shadowed man,,,,Outdoor shadowed-man population,,,,,,,,,,,,,Enchanter,,Temporary shadowed-men item; preserve exact source and temporary-item behavior.,,,High,Glowing Gloves,Separate exact source relationship retained instead of broad family-wide inference.,Exact NPC or exact zone population,Supplemental,High,https://eqlwiki.com/Lesser_Faydark,,,Yes,1,,,Enchanter,,Varies,Varies,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Patch_of_Shadow,,2026-07-27,,,No applicable official statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,Exact source relationship or approved source split.,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.,EQL-LOOT-1.0,loot,Active,,B13-LFY-001,,,Yes,Yes,Batch 13 independent exact-source loot relationship.,,,,,,,,,,Shadowed Man,Shadowed Man,a shadowed man,,,Shadowed Men,Hostile,Lesser Faydark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-LFY-002,13,Faydwer,Lesser Faydark,Patch of Shadow,Quest / Temporary Component,Inventory,No,Yes,,Yes,Yes,Yes,,,,,,,,,,Shadowman Leader,31-35,,Shadowed man,,,,Named shadowed-man encounter,,,,,,,,,,,,,,,Temporary shadowed-men item from the leader source.,,,High,Shadowed Code Book,Separate exact source relationship retained instead of broad family-wide inference.,Exact NPC or exact zone population,Supplemental,High,https://eqlwiki.com/Lesser_Faydark,,,Yes,1,,,,,31-35,31-35,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Patch_of_Shadow,,2026-07-27,,,No applicable official statement found,Yes,"Direct zone/NPC/item, quest, or ground-spawn linkage where documented",Verification state unclear,No public direct observation found,C,Exact source relationship or approved source split.,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.,EQL-LOOT-1.0,loot,Active,,B13-LFY-002,,,Yes,Yes,Batch 13 independent exact-source loot relationship.,,,,,,,,,,Shadowed Man,Shadowman Leader,Shadowman Leader,,,Shadowed Men,Hostile,Lesser Faydark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-LFY-003,13,,Lesser Faydark,Power of Earth,,,,,,,,,,,,,,,,,,fairy guard,,,,,,,Faction-sensitive faerie guard population,,,,,,,,,,,,,,,,,,,,Separate exact source relationship retained instead of broad family-wide inference.,Exact NPC or exact zone population,Supplemental,,,,,Yes,1,,,,,,,EQL Wiki Linked — Faction classification normalized,Add,,,,,,,,,,,,2026-07-27,,,No applicable official item-specific statement found,Yes,,,No public direct observation found,C,Exact source relationship or approved source split.,None identified,,,,EQL Wiki,Batch 12 supplemental faction audit.,EQL-LOOT-1.0,loot,Active,,B13-LFY-003,,,Yes,Yes,Batch 13 independent exact-source loot relationship.,Significant,,,Conditional,Conditional,Yes,,Faerie/fairy guard,,Fae,Fairy Guard,fairy guard,,,,Faction-dependent,Lesser Faydark,Separate spelling/source variant retained from the faerie-guard canonical source.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-STM-001,13,Faydwer,Steamfont Mountains,Blackbox Fragment,Quest / clockwork component,Inventory,No,Yes,,,Yes,Yes,,,,,,,,,,runaway clockwork,Varies,,Clockwork,,,,Faction-sensitive clockwork population,,,,,,,,,,,,,,,,,,High,Blackbox Fragment,Separate exact source relationship retained instead of broad family-wide inference.,Exact NPC or exact zone population,Supplemental,High,https://eqlwiki.com/Steamfont_Mountains,,,Yes,1,,,,,Varies,Varies,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,EQL is primary for new row,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Steamfont_Mountains,,2026-07-27,,,No applicable official item-specific statement found,Yes,Direct zone/NPC/item or quest linkage where documented,Verification state unclear,No public direct observation found,C,Exact source relationship or approved source split.,None identified,Unverified,Classic-era baseline,,EQL Wiki,Added from EQL Wiki linkage; classic sources retained for later comparison.,EQL-LOOT-1.0,loot,Active,,B13-STM-001,,,Yes,Yes,Batch 13 independent exact-source loot relationship.,,,,,,,,,,Clockwork,Runaway Clockwork,runaway clockwork,,,Rogue Clockworks,Hostile,Steamfont Mountains,Separate runaway-clockwork source split from the combined legacy row.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-LAK-001,13,Antonica,Lake Rathetear,Deepwater Goblin Net,Quest / encounter item,Inventory,No,Yes,,,Yes,,3.0,,,,,,,,,deepwater goblin,Source-dependent,,Goblin,,,,Underwater goblin encounter,,,,,,,,,,,,,,,,,,Medium,Deepwater Goblin Net,Separate exact source relationship retained instead of broad family-wide inference.,Exact NPC or exact zone population,Supplemental,Medium-High,https://eqlwiki.com/Lake_Rathetear,,,Yes,1,,,,,Source-dependent,Source-dependent,EQL Wiki Linked — Verification State Unclear,Add,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,EQL Wiki linked; current-build availability not directly observed,https://eqlwiki.com/Lake_Rathetear,,2026-07-27,,,No applicable item-specific official statement found,Yes,Direct zone/NPC/item linkage where documented,Verification state unclear,No public direct evidence found,C,Exact source relationship or approved source split.,None identified,Unverified,Classic-era baseline,,EQL Wiki,Official EQL sources checked; EQL Wiki used for current working data; Project 1999 retained as classic baseline.,EQL-LOOT-1.0,loot,Active,,B13-LAK-001,,,Yes,Yes,Batch 13 independent exact-source loot relationship.,,,,,,,,,,Goblin,Aqua Goblin,deepwater goblin,,Deepwater Goblin Net source group,,Hostile,Lake Rathetear,Separate deepwater-goblin source split from the goblin net master source.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-RES-001,13,,Dagnor's Cauldron,Aqua Goblin Wizard Component Family,,,,,,,,,,,,,,,,,,aqua goblin wizard,,,,,,,,,,,,,,,,,,,,,,,,,,,Preserve a potentially useful family or shared-loot lead without asserting an exact drop.,Broad family research lead,Supplemental,,,,,Yes,1,,,,,,,,Quarantine,,,,,,,,,,,,2026-07-27,,,,,,,No,D,Source family or item relationship remains incomplete.,Unresolved,,,,EQL Wiki / inherited research,,EQL-LOOT-1.0,research,Quarantined,,B13-RES-001,,,No,Yes,Batch 13 quarantined family/source research lead; not active loot.,,,,,,,,,,Goblin,Aqua Goblin Wizard,aqua goblin wizard,,Aqua-goblin caster research components,Riptide Goblins,,Dagnor's Cauldron,Exact item list and current EQL source mapping require verification.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-RES-002,13,,Dagnor's Cauldron,Aqua Goblin Mariner/Bosun Component Family,,,,,,,,,,,,,,,,,,aqua goblin mariner; aqua goblin bosun,,,,,,,,,,,,,,,,,,,,,,,,,,,Preserve a potentially useful family or shared-loot lead without asserting an exact drop.,Broad family research lead,Supplemental,,,,,Yes,1,,,,,,,,Quarantine,,,,,,,,,,,,2026-07-27,,,,,,,No,D,Source family or item relationship remains incomplete.,Unresolved,,,,EQL Wiki / inherited research,,EQL-LOOT-1.0,research,Quarantined,,B13-RES-002,,,No,Yes,Batch 13 quarantined family/source research lead; not active loot.,,,,,,,,,,Goblin,Aqua Goblin Mariner/Bosun,aqua goblin mariner; aqua goblin bosun,,Aqua-goblin maritime research components,Riptide Goblins,,Dagnor's Cauldron,Broad maritime-family lead only; no universal loot inference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-RES-003,13,,Ocean of Tears,Ocean of Tears Aqua Goblin Exact Loot Mapping,,,,,,,,,,,,,,,,,,aqua goblin population,,,,,,,,,,,,,,,,,,,,,,,,,,,Preserve a potentially useful family or shared-loot lead without asserting an exact drop.,Broad family research lead,Supplemental,,,,,Yes,1,,,,,,,,Quarantine,,,,,,,,,,,,2026-07-27,,,,,,,No,D,Source family or item relationship remains incomplete.,Unresolved,,,,EQL Wiki / inherited research,,EQL-LOOT-1.0,research,Quarantined,,B13-RES-003,,,No,Yes,Batch 13 quarantined family/source research lead; not active loot.,,,,,,,,,,Goblin,Aqua Goblin,aqua goblin population,,Ocean aqua-goblin research group,,,Ocean of Tears,"Exact NPC variants, island scope, and item mappings remain unresolved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-RES-004,13,,Multiple,Gnoll Caster Shared-Component Family,,,,,,,,,,,,,,,,,,gnoll caster populations,,,,,,,,,,,,,,,,,,,,,,,,,,,Preserve a potentially useful family or shared-loot lead without asserting an exact drop.,Broad family research lead,Supplemental,,,,,Yes,1,,,,,,,,Quarantine,,,,,,,,,,,,2026-07-27,,,,,,,No,D,Source family or item relationship remains incomplete.,Unresolved,,,,EQL Wiki / inherited research,,EQL-LOOT-1.0,research,Quarantined,,B13-RES-004,,,No,Yes,Batch 13 quarantined family/source research lead; not active loot.,,,,,,,,,,Gnoll,Caster variants,gnoll caster populations,,Gnoll caster research components,,,South Karana; Highpass Hold; Jaggedpine Forest,Family grouping is for research only and does not establish shared drops.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-RES-005,13,,Multiple,Orc Runner Message-Item Family,,,,,,,,,,,,,,,,,,orc runner populations,,,,,,,,,,,,,,,,,,,,,,,,,,,Preserve a potentially useful family or shared-loot lead without asserting an exact drop.,Broad family research lead,Supplemental,,,,,Yes,1,,,,,,,,Quarantine,,,,,,,,,,,,2026-07-27,,,,,,,No,D,Source family or item relationship remains incomplete.,Unresolved,,,,EQL Wiki / inherited research,,EQL-LOOT-1.0,research,Quarantined,,B13-RES-005,,,No,Yes,Batch 13 quarantined family/source research lead; not active loot.,,,,,,,,,,Orc,Orc Runner,orc runner populations,,Sealed Letter / runner-message source group,,,Nektulos Forest; Greater Faydark; Butcherblock Mountains,Exact letter and pouch mappings remain source- and zone-specific.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-RES-006,13,,Multiple,Orc Caster Research-Component Family,,,,,,,,,,,,,,,,,,"orc oracle, apprentice, and caster populations",,,,,,,,,,,,,,,,,,,,,,,,,,,Preserve a potentially useful family or shared-loot lead without asserting an exact drop.,Broad family research lead,Supplemental,,,,,Yes,1,,,,,,,,Quarantine,,,,,,,,,,,,2026-07-27,,,,,,,No,D,Source family or item relationship remains incomplete.,Unresolved,,,,EQL Wiki / inherited research,,EQL-LOOT-1.0,research,Quarantined,,B13-RES-006,,,No,Yes,Batch 13 quarantined family/source research lead; not active loot.,,,,,,,,,,Orc,Orc Caster,"orc oracle, apprentice, and caster populations",,Orc caster research items,,,East Commonlands; West Commonlands; Highpass Hold,"Do not propagate scrolls, cantrips, or research items across all caster variants.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B13-RES-007,13,,Multiple,Temporary Shadowed Weapon Group,,,,,,,,,,,,,,,,,,shadowed men and Shadowman Leaders,,,,,,,,,,,,,,,,,,,,,,,,,,,Preserve a potentially useful family or shared-loot lead without asserting an exact drop.,Broad family research lead,Supplemental,,,,,Yes,1,,,,,,,,Quarantine,,,,,,,,,,https://eqlwiki.com/Patch_of_Shadow,,2026-07-27,,,,,,,No,D,Source family or item relationship remains incomplete.,Unresolved,,,,EQL Wiki / inherited research,,EQL-LOOT-1.0,research,Quarantined,,B13-RES-007,,,No,Yes,Batch 13 quarantined family/source research lead; not active loot.,,,,,,,,,,Shadowed Man,Shadowed Man; Shadowman Leader,shadowed men and Shadowman Leaders,,Temporary shadowed-men weapons,,,Lesser Faydark; West Commonlands; Nektulos Forest; Lavastorm Mountains,Temporary-item behavior and exact weapon/source mapping require item-level records.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
